;Departure;Destination;Fleet;Aircraft;ID;Airline;FlightNumber;STD;ATD;STA;ATA
20943;EDDM;LIEO;A320;D-AIPM;JDIE8Z;DLH;LH1966;22.09.2019 12:30;22.09.2019 12:49;22.09.2019 14:10;22.09.2019 14:11
20944;EDDM;EGKK;A319;G-EZIZ;VFQVFG;EZY;U28982;22.09.2019 07:40;22.09.2019 08:16;22.09.2019 09:45;22.09.2019 09:46
20945;EDDM;EDDL;A320;D-AIPB;K44CI2;DLH;LH2022;22.09.2019 17:30;22.09.2019 17:45;22.09.2019 18:40;22.09.2019 18:32
20946;EDDM;EHAM;B738;PH-BXN;G06Z6O;KLM;KL1796;22.09.2019 12:10;22.09.2019 12:27;22.09.2019 13:45;22.09.2019 13:32
20947;EDDM;UUEE;A320;VP-BCB;ZE3370;AFL;SU2327;22.09.2019 16:55;22.09.2019 17:11;22.09.2019 20:00;22.09.2019 19:49
20948;EDDM;HECA;B738;SU-GEA;56XFB4;MSR;MS788;22.09.2019 13:55;22.09.2019 14:35;22.09.2019 17:35;22.09.2019 17:45
20949;EDDM;LIPX;E195;I-ADJK;XGK7C1;DLA;EN8208;22.09.2019 09:45;22.09.2019 10:04;22.09.2019 10:40;22.09.2019 10:50
20950;EDDM;LIMF;E195;I-ADJL;M6ULRQ;DLA;EN8258;22.09.2019 20:15;22.09.2019 20:46;22.09.2019 21:25;22.09.2019 21:44
20951;EDDM;LGMK;A320;D-AICF;YY8EMJ;CFG;DE1760;22.09.2019 10:25;22.09.2019 10:56;22.09.2019 13:05;22.09.2019 12:58
20952;EDDM;EDDH;A321;D-AIDF;D1V9IV;DLH;LH2064;22.09.2019 07:15;22.09.2019 07:26;22.09.2019 08:30;22.09.2019 08:23
20953;EDDM;EDLP;CRJ9;D-ACNQ;SSDN7G;DLH;LH2176;22.09.2019 05:45;22.09.2019 05:54;22.09.2019 06:45;22.09.2019 06:37
20954;EDDM;LIPY;CRJ9;D-ACNO;MN4SLL;DLH;LH1960;22.09.2019 20:20;22.09.2019 20:34;22.09.2019 21:30;22.09.2019 21:27
20955;EDDM;EKCH;CRJ9;EI-FPC;XS2W7X;SAS;SK1666;22.09.2019 09:50;22.09.2019 10:25;22.09.2019 11:25;22.09.2019 11:37
20956;EDDM;LGKR;A320;D-AIUY;ZI69DD;DLH;LH1766;22.09.2019 09:15;22.09.2019 09:40;22.09.2019 11:10;22.09.2019 11:13
20957;EDDM;LHBP;A321;D-AIDX;UECZZ4;DLH;LH1682;22.09.2019 20:15;22.09.2019 20:30;22.09.2019 21:30;22.09.2019 21:19
20958;EDDM;EPPO;CRJ9;D-ACNQ;RAW3AV;DLH;LH1638;22.09.2019 12:50;22.09.2019 13:02;22.09.2019 14:05;22.09.2019 14:04
20959;EDDM;UKBB;A320;D-AIQA;4RBAK7;DLH;LH2546;22.09.2019 17:25;22.09.2019 17:53;22.09.2019 19:35;22.09.2019 19:41
20960;EDDM;LICA;A320;D-AIPZ;KZWGAR;DLH;LH1962;22.09.2019 06:45;22.09.2019 07:03;22.09.2019 08:40;22.09.2019 08:33
20961;EDDM;EPWA;E195;D-AEBC;32R73M;DLH;LH1616;22.09.2019 17:10;22.09.2019 17:46;22.09.2019 18:40;22.09.2019 19:08
20962;EDDM;LFPG;A319;F-GRXC;VX8FDN;AFR;AF1723;22.09.2019 10:25;22.09.2019 10:43;22.09.2019 12:05;22.09.2019 11:58
20963;EDDM;KDFW;B788;N800AN;IUD6DQ;AAL;AA25;22.09.2019 09:00;22.09.2019 09:24;22.09.2019 20:00;22.09.2019 19:39
20964;EDDM;LRCL;E195;I-ADJL;YD0F5H;DLA;LH1670;22.09.2019 12:45;22.09.2019 12:58;22.09.2019 14:25;22.09.2019 14:18
20965;EDDM;ENGM;B738;LN-RCN;FPOZEF;SAS;SK4760;22.09.2019 10:10;22.09.2019 10:40;22.09.2019 12:20;22.09.2019 12:24
20966;EDDM;LGMK;A319;OE-LYV;9RBP0H;EWG;EW1932;22.09.2019 10:00;22.09.2019 11:23;22.09.2019 12:35;22.09.2019 13:28
20967;EDDM;LLBG;B739;4X-EHC;MEF73M;ELY;LY352;22.09.2019 20:25;22.09.2019 20:44;23.09.2019 00:05;22.09.2019 23:56
20968;EDDM;LBSF;A321;D-AIRE;8JGJ3I;DLH;LH1706;22.09.2019 18:05;22.09.2019 18:24;22.09.2019 19:55;22.09.2019 19:49
20969;EDDM;LTFM;A332;TC-JIS;RFJQYH;THY;TK1630;22.09.2019 08:00;22.09.2019 08:32;22.09.2019 10:40;22.09.2019 10:32
20970;EDDM;EDDT;A320;D-AIPH;XL9G61;DLH;LH2050;22.09.2019 17:00;22.09.2019 17:19;22.09.2019 18:05;22.09.2019 18:08
20971;EDDM;RJBB;A359;D-AIXA;IZZNE2;DLH;LH742;22.09.2019 10:15;22.09.2019 10:33;22.09.2019 21:20;22.09.2019 21:18
20972;EDDM;LIPZ;E195;I-ADJM;I8I0RT;DLA;EN8200;22.09.2019 06:05;22.09.2019 06:50;22.09.2019 07:05;22.09.2019 07:38
20973;EDDM;EDDV;A320;D-AIUU;GB0Q5Y;DLH;LH2188;22.09.2019 16:00;22.09.2019 16:33;22.09.2019 17:05;22.09.2019 17:21
20974;EDDM;EDDL;DH8D;D-ABQI;LDBZ3Z;EWG;EW9081;22.09.2019 12:05;22.09.2019 12:28;22.09.2019 13:25;22.09.2019 13:28
20975;EDDM;LDSP;A320;D-AIUQ;3CKG7P;DLH;LH1716;22.09.2019 13:40;22.09.2019 13:57;22.09.2019 14:55;22.09.2019 14:57
20976;EDDM;EGLL;A319;G-EUPD;KFV1AP;BAW;BA957;22.09.2019 19:10;22.09.2019 20:04;22.09.2019 21:10;22.09.2019 21:28
20977;EDDM;ULLI;A320;D-AIPB;W2NXLU;DLH;LH2564;22.09.2019 10:05;22.09.2019 10:28;22.09.2019 12:45;22.09.2019 12:49
20978;EDDM;LQSA;A320;D-AIUZ;PS2G97;DLH;LH1730;22.09.2019 08:50;22.09.2019 09:10;22.09.2019 10:10;22.09.2019 10:16
20979;EDDM;EDLP;CRJ9;D-ACNQ;WR929G;DLH;LH2182;22.09.2019 20:25;22.09.2019 20:39;22.09.2019 21:25;22.09.2019 21:24
20980;EDDM;OMDB;B77W;A6-EPW;7LZCJ4;UAE;EK52;22.09.2019 20:35;22.09.2019 20:55;23.09.2019 02:30;23.09.2019 02:15
20981;EDDM;UUDD;A320;VQ-BPN;90H3W8;SBI;S7898;22.09.2019 15:00;22.09.2019 15:48;22.09.2019 18:05;22.09.2019 18:19
20982;LEBL;EDDM;A321;D-AIRB;XGDZAS;DLH;LH1813;22.09.2019 13:45;22.09.2019 16:03;22.09.2019 15:45;22.09.2019 17:36
20983;EGLL;EDDM;A319;G-EUPW;LB67X2;BAW;BA954;22.09.2019 15:30;22.09.2019 16:04;22.09.2019 17:30;22.09.2019 17:34
20984;LGAV;EDDM;A320;D-AIPK;FQR4J3;DLH;LH1753;22.09.2019 16:30;22.09.2019 16:40;22.09.2019 19:00;22.09.2019 18:54
20985;EDDK;EDDM;A319;D-AGWB;WCITBM;EWG;EW86;22.09.2019 17:40;22.09.2019 18:08;22.09.2019 18:50;22.09.2019 18:54
20986;LTAI;EDDM;B753;D-ABOI;6IQSX6;CFG;DE747;22.09.2019 08:10;22.09.2019 08:22;22.09.2019 11:30;22.09.2019 11:16
20987;EDDL;EDDM;A320;D-AIUQ;75F6QK;DLH;LH2011;22.09.2019 11:30;22.09.2019 11:43;22.09.2019 12:35;22.09.2019 12:42
20988;EDDC;EDDM;CRJ9;D-ACNJ;B8AHSX;DLH;LH2125;22.09.2019 11:30;22.09.2019 11:39;22.09.2019 12:25;22.09.2019 12:26
20989;EGLL;EDDM;A320;D-AIUS;6NA2FQ;DLH;LH2479;22.09.2019 16:50;22.09.2019 17:16;22.09.2019 18:35;22.09.2019 18:37
20990;LEMD;EDDM;A320;EC-IZH;2I1KSF;IBE;IB3192;22.09.2019 13:55;22.09.2019 14:51;22.09.2019 16:30;22.09.2019 16:41
20991;LIRN;EDDM;A321;D-AIDA;R88AWE;DLH;LH1927;22.09.2019 11:10;22.09.2019 12:03;22.09.2019 12:50;22.09.2019 13:20
20992;LOWW;EDDM;A320;OE-LBJ;S37WKW;AUA;OS105;22.09.2019 14:55;22.09.2019 16:18;22.09.2019 15:55;22.09.2019 17:04
20993;LEPA;EDDM;A320;EC-NAD;PKKHGU;TCX;DE1509;22.09.2019 07:20;22.09.2019 07:34;22.09.2019 09:30;22.09.2019 09:18
20994;LFPG;EDDM;A319;F-GRHR;498HAW;AFR;AF1822;22.09.2019 13:40;22.09.2019 14:11;22.09.2019 15:10;22.09.2019 15:23
20995;EDDL;EDDM;A320;D-AIPY;OK5VKC;DLH;LH2735;22.09.2019 18:25;22.09.2019 18:41;22.09.2019 19:30;22.09.2019 19:30
20996;EGLL;EDDM;A321;D-AIDD;3782RI;DLH;LH2481;22.09.2019 19:25;22.09.2019 20:43;22.09.2019 21:10;22.09.2019 22:10
20997;LIMF;EDDM;E195;I-ADJP;U0BIJA;DLA;EN8251;22.09.2019 07:05;22.09.2019 06:57;22.09.2019 08:10;22.09.2019 07:52
20998;EGLL;EDDM;A320;D-AIWF;9ANPUJ;DLH;LH2477;22.09.2019 15:25;22.09.2019 16:37;22.09.2019 17:10;22.09.2019 17:59
20999;LSZH;EDDM;CRJ9;D-ACKF;N54V1I;DLH;LH2367;22.09.2019 07:20;22.09.2019 07:33;22.09.2019 08:15;22.09.2019 08:08
21000;EGPH;EDDM;A320;D-ABFO;B5QR85;;;22.09.2019 13:10;22.09.2019 13:23;22.09.2019 15:30;22.09.2019 15:23
21001;LEBL;EDDM;A320;EC-MYC;04PNPQ;VLG;VY1814;22.09.2019 11:15;22.09.2019 11:52;22.09.2019 13:25;22.09.2019 13:30
21002;LPPT;EDDM;A320;CS-TNK;2WV1AT;;;22.09.2019 07:50;22.09.2019 08:09;22.09.2019 10:50;22.09.2019 10:37
21003;LFPG;EDDM;A320;D-AIZM;FCX6DG;DLH;LH2227;22.09.2019 07:05;22.09.2019 07:20;22.09.2019 08:30;22.09.2019 08:23
21004;EHAM;EDDM;B738;PH-BXI;6TEQHR;KLM;KL1799;22.09.2019 16:40;22.09.2019 16:51;22.09.2019 18:05;22.09.2019 17:52
21005;LICA;EDDM;A320;D-AIPZ;B2PC9T;DLH;LH1963;22.09.2019 09:25;22.09.2019 09:40;22.09.2019 11:20;22.09.2019 11:18
21006;EGKK;EDDM;A319;G-EZIZ;G4G5EU;EZY;U28981;22.09.2019 05:25;22.09.2019 05:55;22.09.2019 07:10;22.09.2019 07:14
21007;EDDT;EDDM;A319;D-ABGN;ICVOK7;EWG;EW8174;22.09.2019 12:30;22.09.2019 12:44;22.09.2019 13:40;22.09.2019 13:36
21008;LCLK;EDDM;A321;D-AIDD;9LREPF;DLH;LH1761;22.09.2019 12:40;22.09.2019 12:58;22.09.2019 16:15;22.09.2019 16:14
21009;LEPA;EDDM;A320;D-AIUZ;SZI1FV;DLH;LH1821;22.09.2019 16:05;22.09.2019 16:25;22.09.2019 18:10;22.09.2019 18:03
21010;LEMD;EDDM;A20N;EC-MXY;NIIFMM;IBE;IB3194;22.09.2019 17:55;22.09.2019 18:06;22.09.2019 20:30;22.09.2019 20:00
21011;LBSF;EDDM;A321;D-AIDX;406GLF;DLH;LH1707;22.09.2019 03:00;22.09.2019 03:07;22.09.2019 04:55;22.09.2019 04:44
21012;EGLL;EDDM;A320;G-EUYU;K7G142;BAW;BA948;22.09.2019 05:45;22.09.2019 05:56;22.09.2019 07:35;22.09.2019 07:17
21013;EKCH;EDDM;A20N;SE-ROD;UQ0CL7;SAS;SK2657;22.09.2019 12:00;22.09.2019 12:18;22.09.2019 13:35;22.09.2019 13:32
21014;EDDT;EDDM;A319;D-ABGN;NR5DDB;EWG;EW8176;22.09.2019 16:45;22.09.2019 16:51;22.09.2019 17:55;22.09.2019 17:46
21015;EGLL;EDDM;A321;D-AIDQ;9YT599;DLH;LH2473;22.09.2019 09:55;22.09.2019 10:29;22.09.2019 11:40;22.09.2019 11:51
21016;LEAL;EDDM;B738;EI-FVZ;OSQTVX;NAX;D85408;22.09.2019 05:00;22.09.2019 05:06;22.09.2019 07:30;22.09.2019 07:03
21017;EDDH;EDDM;A319;D-AGWI;OS456U;EWG;EW1977;22.09.2019 16:00;22.09.2019 16:12;22.09.2019 17:25;22.09.2019 17:16
21018;LTFJ;EDDM;B738;TC-JGZ;729WNI;THY;TK1639;22.09.2019 07:15;22.09.2019 07:39;22.09.2019 10:00;22.09.2019 10:09
21019;LIBD;EDDM;E195;I-ADJR;W1T5GK;DLA;EN8219;22.09.2019 09:55;22.09.2019 10:30;22.09.2019 11:35;22.09.2019 11:53
21020;EPGD;EDDM;CRJ9;D-ACKH;FS9YQR;DLH;LH1647;22.09.2019 04:25;22.09.2019 04:39;22.09.2019 05:55;22.09.2019 05:56
21021;ESSA;EDDM;A320;OY-KAR;K43EZI;SAS;SK2659;22.09.2019 06:50;22.09.2019 06:56;22.09.2019 09:00;22.09.2019 08:53
21022;EDDL;EDDM;A320;D-AIPL;YOWZZB;DLH;LH2007;22.09.2019 08:25;22.09.2019 08:37;22.09.2019 09:30;22.09.2019 09:25
21023;LMML;EDDM;A321;D-AIDW;4G8J76;DLH;LH1977;22.09.2019 10:30;22.09.2019 11:02;22.09.2019 12:50;22.09.2019 13:06
21024;EKCH;EDDM;A320;D-AIUY;0N36QF;DLH;LH2445;22.09.2019 17:30;22.09.2019 17:51;22.09.2019 19:05;22.09.2019 19:07
21025;LIEO;EDDM;A319;D-AGWI;KAX3BK;;;22.09.2019 11:30;22.09.2019 11:39;22.09.2019 13:10;22.09.2019 12:58
21026;EPWA;EDDM;E195;D-AEMC;R04XQS;DLH;LH1613;22.09.2019 11:15;22.09.2019 11:31;22.09.2019 12:45;22.09.2019 12:45
21027;LJLJ;EDDM;CRJ9;S5-AFA;SQHN3D;ADR;JP108;22.09.2019 15:35;22.09.2019 16:12;22.09.2019 16:35;22.09.2019 16:58
21028;LDZA;EDDM;DH8D;9A-CQF;9PNOPC;CTN;OU4436;22.09.2019 04:45;22.09.2019 04:43;22.09.2019 06:00;22.09.2019 05:47
21029;EDDW;EDDM;CRJ9;D-ACNT;X2MEHQ;DLH;LH2115;22.09.2019 18:15;22.09.2019 19:04;22.09.2019 19:25;22.09.2019 20:08
21030;EDDH;EDDM;A320;OE-IEU;43PF74;EWG;EW1975;22.09.2019 18:00;22.09.2019 18:14;22.09.2019 19:25;22.09.2019 19:17
21031;LEBB;EDDM;A320;D-AIZC;FXLHRG;DLH;LH1893;22.09.2019 12:40;22.09.2019 13:10;22.09.2019 14:45;22.09.2019 14:56
21032;LFPG;EDDM;A321;F-GTAY;K6G77T;AFR;AF1622;22.09.2019 11:05;22.09.2019 11:33;22.09.2019 12:40;22.09.2019 12:46
21033;EDDL;EDDM;A320;D-AIWB;PNNVIQ;DLH;LH2017;22.09.2019 16:30;22.09.2019 16:50;22.09.2019 17:35;22.09.2019 17:37
21034;EGLC;EDDM;E190;G-LCYU;45UIM1;BAW;BA3293;22.09.2019 12:50;22.09.2019 13:38;22.09.2019 14:35;22.09.2019 15:06
21035;LKPR;EDDM;CRJ9;D-ACKB;S9LE61;DLH;LH1689;22.09.2019 07:50;22.09.2019 08:01;22.09.2019 08:40;22.09.2019 08:43
21036;EDDK;EDDM;A319;D-AGWZ;OPPRFG;EWG;EW84;22.09.2019 12:35;22.09.2019 13:03;22.09.2019 13:45;22.09.2019 13:52
21037;EDDP;EDDM;CRJ9;D-ACNF;DENKM3;DLH;LH2165;22.09.2019 08:05;22.09.2019 08:08;22.09.2019 09:00;22.09.2019 08:54
21038;LFPG;EDDM;A320;F-GKXN;5ZJBUO;AFR;AF1422;22.09.2019 05:10;22.09.2019 05:22;22.09.2019 06:40;22.09.2019 06:25
21039;LEPA;EDDM;B738;EI-EBC;6WY7DC;RYR;OE283;22.09.2019 10:55;22.09.2019 11:31;22.09.2019 13:00;22.09.2019 13:23
21040;LGAV;EDDM;A321;SX-DGP;HXQCZG;AEE;A3802;22.09.2019 05:35;22.09.2019 05:54;22.09.2019 08:15;22.09.2019 08:08
21041;EDDP;EDDM;CRJ9;D-ACKE;NMIKS4;DLH;LH2169;22.09.2019 14:35;22.09.2019 14:43;22.09.2019 15:30;22.09.2019 15:33
21042;LICJ;EDDM;A321;D-AIRE;8R8THV;DLH;LH1971;22.09.2019 10:05;22.09.2019 10:39;22.09.2019 12:05;22.09.2019 12:16
21043;LDZA;EDDM;A319;D-AILP;JZO8GE;DLH;LH1715;22.09.2019 15:20;22.09.2019 16:01;22.09.2019 16:25;22.09.2019 16:53
21044;LMML;EDDM;A320;9H-AEI;MUCZO1;;;22.09.2019 13:40;22.09.2019 13:53;22.09.2019 16:00;22.09.2019 15:57
21045;LOWW;EDDM;A319;OE-LDB;R0VJK0;AUA;OS107;22.09.2019 18:35;22.09.2019 19:47;22.09.2019 19:35;22.09.2019 20:32
21046;EDDL;EDDM;A321;D-AIRE;WA43ZN;DLH;LH2023;22.09.2019 04:30;22.09.2019 04:55;22.09.2019 05:35;22.09.2019 05:46
21047;EDDW;EDDM;A320;D-AIUW;APSLG3;DLH;LH2113;22.09.2019 14:25;22.09.2019 14:43;22.09.2019 15:35;22.09.2019 15:44
21048;LKPR;EDDM;CRJ9;D-ACNJ;ZJYRY5;DLH;LH1693;22.09.2019 14:40;22.09.2019 14:45;22.09.2019 15:30;22.09.2019 15:30
21049;LIPZ;EDDM;E195;I-ADJM;EBYURK;DLA;EN8201;22.09.2019 07:40;22.09.2019 08:30;22.09.2019 08:40;22.09.2019 09:10
21050;EKCH;EDDM;CRJ9;EI-FPC;A410PA;SAS;SK1665;22.09.2019 07:35;22.09.2019 08:08;22.09.2019 09:10;22.09.2019 09:28
21051;LEMG;EDDM;A321;D-AIDE;Z5UF8V;DLH;LH1835;22.09.2019 13:00;22.09.2019 13:27;22.09.2019 15:50;22.09.2019 15:49
21052;LGIR;EDDM;A320;D-AICA;HFJT0W;;;22.09.2019 07:55;22.09.2019 08:14;22.09.2019 10:50;22.09.2019 10:49
21053;LGTS;EDDM;A320;D-ABHN;837MI0;EWG;EW1701;22.09.2019 06:35;22.09.2019 06:38;22.09.2019 08:45;22.09.2019 08:35
21054;LROP;EDDM;BCS3;YL-AAQ;QL68XQ;BTI;LH1657;22.09.2019 03:25;22.09.2019 03:35;22.09.2019 05:25;22.09.2019 05:24
21055;LEBL;EDDM;A321;D-AIRW;0CGAYG;DLH;LH1815;22.09.2019 16:30;22.09.2019 17:57;22.09.2019 18:30;22.09.2019 19:38
21056;EBBR;EDDM;A319;D-AIBF;TJ2EII;DLH;LH2283;22.09.2019 06:45;22.09.2019 07:04;22.09.2019 08:00;22.09.2019 08:02
21057;EDDW;EDDM;A319;D-AILS;C64VPQ;DLH;LH2111;22.09.2019 11:20;22.09.2019 11:36;22.09.2019 12:30;22.09.2019 12:37
21058;LDZA;EDDM;E195;D-AEBC;Y2NVT9;DLH;LH1713;22.09.2019 11:50;22.09.2019 12:12;22.09.2019 12:55;22.09.2019 12:58
21059;EDDF;EDDM;A321;D-AISD;1IKZO5;DLH;LH112;22.09.2019 14:15;22.09.2019 14:37;22.09.2019 15:10;22.09.2019 15:16
21060;ESGG;EDDM;E195;I-ADJS;JO5QJX;DLA;LH2431;22.09.2019 16:50;22.09.2019 16:50;22.09.2019 18:35;22.09.2019 18:27
21061;EDDL;EDDM;A320;D-AIWA;Q11NSB;DLH;LH2019;22.09.2019 17:30;22.09.2019 17:45;22.09.2019 18:35;22.09.2019 18:32
21062;LHBP;EDDM;A320;D-AIUV;BDH2F1;DLH;LH1683;22.09.2019 04:00;22.09.2019 04:10;22.09.2019 05:15;22.09.2019 05:12
21063;EGPF;EDDM;A320;D-AIZJ;7P947V;DLH;LH2519;22.09.2019 09:30;22.09.2019 09:51;22.09.2019 11:40;22.09.2019 11:47
21064;EDDF;EDDM;A319;D-AILH;9RYKAZ;DLH;LH118;22.09.2019 17:15;22.09.2019 17:41;22.09.2019 18:10;22.09.2019 18:13
21065;EPWA;EDDM;A321;D-AIDQ;4APLNA;DLH;LH1615;22.09.2019 14:55;22.09.2019 15:14;22.09.2019 16:25;22.09.2019 16:24
21066;EGCC;EDDM;A321;D-AIRW;RNLWKT;DLH;LH2501;22.09.2019 09:50;22.09.2019 09:57;22.09.2019 11:50;22.09.2019 11:30
21067;EDDT;EDDM;A320;D-AIUT;OE54KL;DLH;LH2055;22.09.2019 05:30;22.09.2019 05:33;22.09.2019 06:35;22.09.2019 06:27
21068;EDDL;EDDM;A319;D-AGWH;ID1MIQ;EWG;EW1917;22.09.2019 15:00;22.09.2019 15:01;22.09.2019 16:15;22.09.2019 16:01
21069;LIMC;EDDM;A319;D-AIBA;ETM3SJ;DLH;LH1855;22.09.2019 07:55;22.09.2019 08:17;22.09.2019 09:00;22.09.2019 09:02
21070;LEPA;EDDM;A320;EC-MER;EID13F;VLG;VY3840;22.09.2019 08:10;22.09.2019 08:19;22.09.2019 10:25;22.09.2019 10:17
21071;EDDS;EDDM;CRJ9;D-ACNT;EMHJ5U;DLH;LH2147;22.09.2019 11:15;22.09.2019 11:25;22.09.2019 12:00;22.09.2019 11:53
21072;LEPA;EDDM;A320;OE-IEU;1NKAJI;EWG;EW1993;22.09.2019 13:10;22.09.2019 13:17;22.09.2019 15:25;22.09.2019 15:04
21073;LIPE;EDDM;E195;I-ADJQ;F7CCNM;DLA;EN8241;22.09.2019 11:20;22.09.2019 11:40;22.09.2019 12:25;22.09.2019 12:30
21074;LIBD;EDDM;E195;I-ADJP;1YJRBH;DLA;EN8221;22.09.2019 16:05;22.09.2019 16:09;22.09.2019 17:45;22.09.2019 17:32
21075;EDDT;EDDM;A319;OE-LKL;8TJZ2Q;EZY;U25571;22.09.2019 12:55;22.09.2019 13:17;22.09.2019 14:15;22.09.2019 14:11
21076;LEMD;EDDM;A319;EC-KHM;CPOFCL;IBE;IB3190;22.09.2019 06:55;22.09.2019 07:09;22.09.2019 09:30;22.09.2019 09:05
21077;LOWW;EDDM;A320;OE-LBK;PV27SA;AUA;OS101;22.09.2019 07:20;22.09.2019 07:28;22.09.2019 08:20;22.09.2019 08:13
21078;LFBO;EDDM;A319;D-AILY;YR5SIG;DLH;LH2221;22.09.2019 16:00;22.09.2019 16:09;22.09.2019 17:40;22.09.2019 17:26
21079;LFPG;EDDM;A320;D-AIZD;ILH8WX;DLH;LH2239;22.09.2019 19:15;22.09.2019 19:45;22.09.2019 20:40;22.09.2019 20:47
21080;LIPE;EDDM;E195;I-ADJK;A50K1X;DLA;EN8239;22.09.2019 07:55;22.09.2019 08:15;22.09.2019 09:00;22.09.2019 09:00
21081;EDDL;EDDM;A320;OE-IEW;RPGP5T;EWG;EW1913;22.09.2019 06:15;22.09.2019 06:22;22.09.2019 07:30;22.09.2019 07:12
21082;EDDF;EDDM;A321;D-AISG;CQE0WW;DLH;LH100;22.09.2019 08:15;22.09.2019 08:39;22.09.2019 09:10;22.09.2019 09:11
21083;EGKK;EDDM;A320;G-EZWB;39CCK2;EZY;U28983;22.09.2019 12:25;22.09.2019 13:48;22.09.2019 14:15;22.09.2019 15:16
21084;EDDK;EDDM;A320;D-AIZC;41V71S;DLH;LH1983;22.09.2019 07:20;22.09.2019 07:26;22.09.2019 08:25;22.09.2019 08:11
21085;ENGM;EDDM;B738;LN-DYQ;Q10CRW;NAX;DY1156;22.09.2019 11:35;22.09.2019 11:58;22.09.2019 13:50;22.09.2019 13:49
21086;LIMC;EDDM;A320;OE-INH;OYMFIB;;;22.09.2019 14:30;22.09.2019 14:40;22.09.2019 15:40;22.09.2019 15:30
21087;LEMD;EDDM;A321;D-AIDO;MEV9D2;DLH;LH1807;22.09.2019 05:10;22.09.2019 05:30;22.09.2019 07:35;22.09.2019 07:22
21088;ELLX;EDDM;E195;I-ADJW;CR8E36;;;22.09.2019 11:50;22.09.2019 12:00;22.09.2019 12:55;22.09.2019 12:54
21089;LIPZ;EDDM;E195;I-ADJX;ZOUU11;DLA;EN8203;22.09.2019 11:40;22.09.2019 12:18;22.09.2019 12:40;22.09.2019 13:01
21090;EIDW;EDDM;A320;EI-DEO;KNZX3J;EIN;EI352;22.09.2019 06:10;22.09.2019 06:50;22.09.2019 08:45;22.09.2019 08:46
21091;ESGG;EDDM;A319;D-AILY;FQUCFO;DLH;LH2433;22.09.2019 04:00;22.09.2019 04:01;22.09.2019 05:45;22.09.2019 05:34
21092;EFHK;EDDM;A321;D-AIRX;UYUXGO;DLH;LH2467;22.09.2019 03:00;22.09.2019 03:06;22.09.2019 05:30;22.09.2019 05:18
21093;EDDH;EDDM;A320;D-AIUW;ES6HA4;DLH;LH2197;22.09.2019 18:45;22.09.2019 18:54;22.09.2019 20:00;22.09.2019 19:53
21094;LHBP;EDDM;A320;D-AIUS;1NOQ9A;DLH;LH1677;22.09.2019 11:25;22.09.2019 11:54;22.09.2019 12:40;22.09.2019 12:51
21095;LTAI;EDDM;B738;TC-SNP;YK4MV3;SXS;XQ130;22.09.2019 07:00;22.09.2019 07:22;22.09.2019 10:20;22.09.2019 10:14
21096;LGRP;EDDM;B753;D-ABOI;2QHNPP;;;22.09.2019 16:25;22.09.2019 16:28;22.09.2019 19:35;22.09.2019 19:09
21097;EPKK;EDDM;A319;D-AILB;JTQPG6;DLH;LH1623;22.09.2019 11:10;22.09.2019 11:32;22.09.2019 12:25;22.09.2019 12:34
21098;EHAM;EDDM;A320;D-AIZB;PM52SK;DLH;LH2303;22.09.2019 09:00;22.09.2019 09:25;22.09.2019 10:20;22.09.2019 10:21
21099;LDSP;EDDM;A320;D-AIUQ;143D25;;;22.09.2019 15:35;22.09.2019 15:48;22.09.2019 16:55;22.09.2019 16:59
21100;LOWW;EDDM;A320;OE-LXC;PJ5DWI;AUA;OS111;22.09.2019 04:30;22.09.2019 04:47;22.09.2019 05:35;22.09.2019 05:32
21101;EPKK;EDDM;A320;D-AIZE;Y8UNRE;DLH;LH1627;22.09.2019 04:00;22.09.2019 04:09;22.09.2019 05:15;22.09.2019 05:09
21102;EGLL;EDDM;A320;G-EUYD;QW6AG3;BAW;BA950;22.09.2019 08:00;22.09.2019 08:20;22.09.2019 09:55;22.09.2019 09:43
21103;LSZH;EDDM;E190;HB-JVS;IH6XCJ;OAW;LX1100;22.09.2019 05:15;22.09.2019 05:29;22.09.2019 06:15;22.09.2019 06:02
21104;LEMD;EDDM;A320;D-AIQT;VZS0IF;DLH;LH1801;22.09.2019 09:55;22.09.2019 10:28;22.09.2019 12:20;22.09.2019 12:24
21105;EDDH;EDDM;A321;D-AIDF;HCFZMI;DLH;LH2065;22.09.2019 09:15;22.09.2019 09:31;22.09.2019 10:30;22.09.2019 10:33
21106;EVRA;EDDM;BCS3;YL-CSI;MZ0RCB;;;22.09.2019 14:40;22.09.2019 14:50;22.09.2019 16:50;22.09.2019 16:46
21107;LLBG;EDDM;A321;D-AIDT;F2W2Q8;DLH;LH681;22.09.2019 03:55;22.09.2019 04:10;22.09.2019 07:50;22.09.2019 07:49
21108;LOWW;EDDM;A320;OE-LBJ;97S78T;AUA;OS103;22.09.2019 11:15;22.09.2019 11:51;22.09.2019 12:15;22.09.2019 12:38
21109;EGKK;EDDM;A319;G-EZAA;CAYWQK;EZY;U28985;22.09.2019 17:30;22.09.2019 19:16;22.09.2019 19:25;22.09.2019 20:38
21110;EDDH;EDDM;A321;D-AIRK;8W9VNY;DLH;LH2085;22.09.2019 05:30;22.09.2019 05:53;22.09.2019 06:45;22.09.2019 06:52
